policyID	statecode	county	point_latitude	point_longitude	line	construction	point_granularity
387113	FL	TAYLOR COUNTY	3012059	-83577332	Residential	Wood	1
681245	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Masonry	1
335083	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Masonry	1
198084	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Wood	1
974019	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Wood	1
189732	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Wood	1
919237	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Wood	1
703813	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Wood	1
992140	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Wood	1
442886	FL	TAYLOR COUNTY	30119711	-83570908	Residential	Wood	1
323672	FL	TAYLOR COUNTY	3016153	-83623581	Commercial	Reinforced Masonry	1
209448	FL	TAYLOR COUNTY	3016153	-83623581	Residential	Wood	1
551371	FL	TAYLOR COUNTY	3016153	-83623581	Residential	Wood	1
754333	FL	TAYLOR COUNTY	3016153	-83623581	Residential	Wood	1
803578	FL	TAYLOR COUNTY	3016153	-83623581	Residential	Wood	1
860005	FL	TAYLOR COUNTY	3016153	-83623581	Residential	Wood	1
244382	FL	TAYLOR COUNTY	3016153	-83623581	Residential	Wood	1
557428	FL	TAYLOR COUNTY	3012339	-8357014	Commercial	Reinforced Concrete	1
946133	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
954047	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
751178	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
983825	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
385875	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
521593	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
850201	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
742445	FL	TAYLOR COUNTY	3012339	-8357014	Residential	Wood	1
688673	FL	TAYLOR COUNTY	301258	-8357294	Residential	Wood	1
950319	FL	TAYLOR COUNTY	301258	-8357294	Residential	Wood	1
804282	FL	TAYLOR COUNTY	301258	-8357294	Residential	Wood	1
964764	FL	TAYLOR COUNTY	301258	-8357294	Residential	Wood	1
946971	FL	TAYLOR COUNTY	301258	-8357294	Residential	Wood	1
381999	FL	TAYLOR COUNTY	301206	-8357877	Residential	Wood	1
703464	FL	TAYLOR COUNTY	3012028	-83573	Residential	Masonry	1
767342	FL	TAYLOR COUNTY	3011923	-8356469	Commercial	Reinforced Masonry	1
295825	FL	TAYLOR COUNTY	3011923	-8356469	Residential	Wood	1
511947	FL	TAYLOR COUNTY	3011923	-8356469	Residential	Wood	1
497446	FL	TAYLOR COUNTY	3011923	-8356469	Residential	Wood	1
724330	FL	TAYLOR COUNTY	3012086	-8356891	Residential	Wood	1
715643	FL	TAYLOR COUNTY	3012086	-8356891	Residential	Wood	1
646193	FL	TAYLOR COUNTY	3012086	-8356891	Residential	Wood	1
301733	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	3
512304	FL	TAYLOR COUNTY	30146315	-83606018	Residential	Wood	1
837657	FL	TAYLOR COUNTY	3011714	-83581245	Residential	Masonry	1
789826	FL	TAYLOR COUNTY	30117067	-83582069	Commercial	Reinforced Masonry	1
631172	FL	TAYLOR COUNTY	30109735	-8357099	Residential	Wood	1
693823	FL	TAYLOR COUNTY	3008177	-83572035	Residential	Wood	4
478886	FL	TAYLOR COUNTY	3008177	-83572035	Residential	Wood	4
996504	FL	TAYLOR COUNTY	30127434	-83576355	Residential	Masonry	1
113209	FL	TAYLOR COUNTY	3007885	-8356705	Residential	Wood	3
628450	FL	TAYLOR COUNTY	30080257	-83566071	Residential	Masonry	1
296773	FL	TAYLOR COUNTY	30109735	-8357099	Residential	Wood	1
332837	FL	TAYLOR COUNTY	3011838	-835833	Commercial	Reinforced Masonry	1
723813	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
973935	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
902448	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
967792	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
991555	FL	TAYLOR COUNTY	3012804	-83592377	Residential	Wood	1
199723	FL	TAYLOR COUNTY	301526	-836171	Residential	Masonry	4
709705	FL	TAYLOR COUNTY	3011577	-8358178	Residential	Wood	1
581618	FL	TAYLOR COUNTY	301158	-8358142	Residential	Masonry	1
228671	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
792113	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
362668	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
924918	FL	TAYLOR COUNTY	30122242	-83584793	Residential	Masonry	1
810749	FL	TAYLOR COUNTY	3011239	-8359763	Commercial	Reinforced Masonry	1
916616	FL	TAYLOR COUNTY	3011239	-8359763	Residential	Wood	1
971782	FL	TAYLOR COUNTY	30116304	-83583839	Residential	Wood	1
251835	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
647540	FL	TAYLOR COUNTY	3010089	-835973	Residential	Wood	3
565470	FL	TAYLOR COUNTY	30100005	-83600095	Residential	Wood	3
643886	FL	TAYLOR COUNTY	30096005	-8360192	Residential	Wood	4
970032	FL	TAYLOR COUNTY	3010911	-8359071	Residential	Wood	3
705570	FL	TAYLOR COUNTY	3008778	-8357347	Residential	Wood	3
886873	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
109862	FL	TAYLOR COUNTY	301526	-836171	Residential	Wood	4
280283	FL	TAYLOR COUNTY	30121395	-83585805	Residential	Wood	3
176659	FL	TAYLOR COUNTY	3011577	-8358499	Residential	Wood	1
605167	FL	TAYLOR COUNTY	3011532	-8358161	Residential	Wood	1
522273	FL	TAYLOR COUNTY	30086445	-83570808	Residential	Wood	1
161421	FL	TAYLOR COUNTY	30086445	-83570808	Residential	Wood	1
964810	FL	TAYLOR COUNTY	30086445	-83570808	Residential	Wood	1
148513	FL	TAYLOR COUNTY	30098665	-83583954	Residential	Masonry	1
537098	FL	TAYLOR COUNTY	3009093	-8356848	Residential	Masonry	1
939518	FL	TAYLOR COUNTY	299818	-835706	Residential	Masonry	3
120991	FL	TAYLOR COUNTY	30019073	-83526924	Residential	Masonry	1
642958	FL	TAYLOR COUNTY	3009173	-8358476	Residential	Masonry	1
102002	FL	TAYLOR COUNTY	3008992	-8358274	Residential	Masonry	1
484307	FL	TAYLOR COUNTY	2982044	-8356062	Residential	Wood	3
539985	FL	TAYLOR COUNTY	299818	-835706	Residential	Wood	3
660338	FL	TAYLOR COUNTY	30106876	-83595589	Residential	Wood	1
680100	FL	MADISON COUNTY	30538187	-8329837	Residential	Wood	3
240664	FL	MADISON COUNTY	305935	-833362	Commercial	Reinforced Masonry	4
948418	FL	MADISON COUNTY	305935	-833362	Residential	Masonry	4
915706	FL	MADISON COUNTY	305935	-833362	Residential	Wood	4
700735	FL	MADISON COUNTY	305935	-833362	Residential	Wood	4
521481	FL	MADISON COUNTY	305935	-833362	Residential	Wood	4
399117	FL	GADSDEN COUNTY	3058998	-8457614	Residential	Masonry	1
850152	FL	GADSDEN COUNTY	30581348	-84790314	Residential	Wood	3
267551	FL	GADSDEN COUNTY	3058651	-8456553	Residential	Wood	1
475548	FL	GADSDEN COUNTY	3058651	-8456553	Residential	Wood	1
708729	FL	GADSDEN COUNTY	3058651	-8456553	Residential	Wood	1
875533	FL	GADSDEN COUNTY	3058736	-8457146	Commercial	Reinforced Masonry	1
754962	FL	GADSDEN COUNTY	30584421	-84593544	Commercial	Steel Frame	4
254136	FL	GADSDEN COUNTY	3058645	-8459232	Residential	Wood	3
520684	FL	GADSDEN COUNTY	305547	-846302	Residential	Masonry	4
811927	FL	GADSDEN COUNTY	305547	-846302	Residential	Wood	4
307890	FL	GADSDEN COUNTY	30585185	-84609305	Residential	Wood	3
441071	FL	GADSDEN COUNTY	3058916	-8458149	Residential	Masonry	4
960973	FL	GADSDEN COUNTY	30576231	-84558708	Residential	Wood	3
134341	FL	GADSDEN COUNTY	3058844	-8460971	Residential	Wood	3
830075	FL	GADSDEN COUNTY	30587595	-8459117	Residential	Wood	3
194015	FL	GADSDEN COUNTY	30584419	-84608192	Residential	Wood	1
344814	FL	GADSDEN COUNTY	30570885	-84547965	Residential	Wood	3
594806	FL	GADSDEN COUNTY	30570885	-84547965	Residential	Wood	3
819822	FL	GADSDEN COUNTY	30570885	-84547965	Residential	Wood	3
747511	FL	GADSDEN COUNTY	30581974	-84554756	Residential	Wood	3
274748	FL	GADSDEN COUNTY	30583982	-84594841	Residential	Wood	1
671128	FL	GADSDEN COUNTY	30583963	-84594841	Residential	Wood	1
546588	FL	GADSDEN COUNTY	30583963	-84594841	Residential	Wood	1
281041	FL	GADSDEN COUNTY	30579683	-84583076	Residential	Wood	1
388236	FL	GADSDEN COUNTY	30587128	-8459404	Residential	Wood	1
583457	FL	GADSDEN COUNTY	30587128	-8459404	Residential	Wood	1
634761	FL	GADSDEN COUNTY	30578171	-84578819	Residential	Masonry	3
992828	FL	GADSDEN COUNTY	30576591	-84581131	Residential	Masonry	3
840869	FL	GADSDEN COUNTY	3059239	-845957	Commercial	Reinforced Masonry	1
753794	FL	GADSDEN COUNTY	30578171	-84578819	Residential	Masonry	3
394096	FL	GADSDEN COUNTY	30578171	-84578819	Residential	Masonry	3
993901	FL	GADSDEN COUNTY	3059239	-845957	Residential	Wood	1
785862	FL	GADSDEN COUNTY	3059239	-845957	Residential	Masonry	1
567375	FL	GADSDEN COUNTY	3059239	-845957	Residential	Masonry	1
503438	FL	GADSDEN COUNTY	3059239	-845957	Residential	Masonry	1
428168	FL	GADSDEN COUNTY	30591152	-84582726	Residential	Masonry	3
824970	FL	GADSDEN COUNTY	30591152	-84582726	Residential	Masonry	3
182953	FL	GADSDEN COUNTY	30577765	-84581131	Residential	Masonry	1
470499	FL	GADSDEN COUNTY	3058001	-8458011	Residential	Masonry	1
309731	FL	GADSDEN COUNTY	3058001	-8458011	Commercial	Reinforced Masonry	1
190203	FL	GADSDEN COUNTY	30578188	-84577003	Residential	Wood	1
706567	FL	GADSDEN COUNTY	30578188	-84577003	Residential	Wood	1
449478	FL	GADSDEN COUNTY	3059301	-8460111	Residential	Masonry	1
355644	FL	GADSDEN COUNTY	3059301	-8460111	Residential	Masonry	1
651125	FL	GADSDEN COUNTY	3059301	-8460111	Residential	Masonry	1
629544	FL	GADSDEN COUNTY	3059301	-8460111	Residential	Masonry	1
851607	FL	GADSDEN COUNTY	3059301	-8460111	Residential	Masonry	1
778665	FL	GADSDEN COUNTY	3058001	-8458011	Residential	Wood	1
869078	FL	GADSDEN COUNTY	3059301	-8460111	Residential	Masonry	1
737972	FL	GADSDEN COUNTY	3059301	-8460111	Residential	Wood	1
644493	FL	GADSDEN COUNTY	30554054	-8459269	Residential	Wood	1
206766	FL	GADSDEN COUNTY	30587418	-84621254	Residential	Wood	1
349230	FL	GADSDEN COUNTY	30576952	-84592461	Residential	Masonry	1
539320	FL	GADSDEN COUNTY	3047449	-8462843	Residential	Wood	1
696388	FL	GADSDEN COUNTY	3058665	-8457734	Residential	Wood	1
250787	FL	GADSDEN COUNTY	3056691	-8457159	Residential	Wood	1
122420	FL	GADSDEN COUNTY	30588039	-84571014	Residential	Wood	1
613556	FL	GADSDEN COUNTY	30590677	-84575783	Residential	Wood	1
703519	FL	GADSDEN COUNTY	3056691	-8457159	Residential	Wood	1
275369	FL	GADSDEN COUNTY	30591316	-8458374	Residential	Wood	1
332121	FL	GADSDEN COUNTY	3056913	-84550697	Residential	Wood	1
931804	FL	GADSDEN COUNTY	3066478	-84666603	Residential	Wood	1
384379	FL	GADSDEN COUNTY	30658001	-84694962	Residential	Wood	4
740074	FL	GADSDEN COUNTY	30664787	-84666267	Residential	Wood	1
103223	FL	GADSDEN COUNTY	30664785	-84666183	Residential	Wood	1
492213	FL	GADSDEN COUNTY	3066593	-8466649	Residential	Wood	1
246117	FL	GADSDEN COUNTY	30664785	-84666229	Residential	Wood	1
401497	FL	GADSDEN COUNTY	30644228	-84673492	Residential	Masonry	3
702684	FL	GADSDEN COUNTY	30599308	-845802	Commercial	Reinforced Masonry	1
672475	FL	GADSDEN COUNTY	30599066	-84580269	Residential	Wood	1
683842	FL	GADSDEN COUNTY	30599066	-84580269	Residential	Masonry	1
752251	FL	GADSDEN COUNTY	30599066	-84580269	Residential	Wood	1
256535	FL	GADSDEN COUNTY	3059861	-84580139	Residential	Masonry	1
177567	FL	GADSDEN COUNTY	3065941	-846084	Residential	Masonry	1
889944	FL	GADSDEN COUNTY	3066218	-84693848	Residential	Wood	4
167508	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
902637	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
529761	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Masonry	1
824464	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
852690	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
289551	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
714503	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
339215	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
916316	FL	GADSDEN COUNTY	30598274	-84555176	Residential	Wood	1
562662	FL	GADSDEN COUNTY	305762	-845924	Residential	Wood	4
859555	FL	GADSDEN COUNTY	30565495	-84750695	Residential	Wood	3
155867	FL	GADSDEN COUNTY	30565495	-84750695	Residential	Wood	3
326736	FL	WAKULLA COUNTY	30155403	-84212036	Residential	Wood	1
386572	FL	WAKULLA COUNTY	3015974	-8421034	Residential	Wood	3
980608	FL	WAKULLA COUNTY	3015769	-8420502	Residential	Wood	1
403239	FL	WAKULLA COUNTY	301598	-842076	Residential	Wood	3
610427	FL	WAKULLA COUNTY	3015769	-8420502	Residential	Wood	1
358889	FL	WAKULLA COUNTY	3006135	-8449633	Residential	Masonry	1
328732	FL	WAKULLA COUNTY	299292	-844406	Residential	Masonry	4
575764	FL	WAKULLA COUNTY	300298	-844903	Residential	Masonry	4
467957	FL	WAKULLA COUNTY	299292	-844406	Residential	Wood	4
664848	FL	WAKULLA COUNTY	30058514	-84493286	Commercial	Reinforced Masonry	1
412356	FL	WAKULLA COUNTY	30058514	-84493286	Residential	Masonry	1
422141	FL	WAKULLA COUNTY	30058514	-84493286	Residential	Masonry	1
604590	FL	WAKULLA COUNTY	30058514	-84493286	Residential	Masonry	1
805329	FL	WAKULLA COUNTY	30058514	-84493286	Residential	Wood	1
450931	FL	WAKULLA COUNTY	3007725	-8441966	Residential	Wood	1
266753	FL	WAKULLA COUNTY	3004674	-8449747	Residential	Wood	1
551411	FL	WAKULLA COUNTY	30062231	-8449131	Residential	Wood	1
649329	FL	WAKULLA COUNTY	30052855	-84498085	Residential	Wood	1
992384	FL	WAKULLA COUNTY	300298	-844903	Residential	Masonry	3
580316	FL	WAKULLA COUNTY	300298	-844903	Residential	Masonry	3
803768	FL	TAYLOR COUNTY	29664845	-833508	Residential	Masonry	4
905727	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
107888	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
916778	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
942342	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
768796	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
531150	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
293430	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
209503	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
102398	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
903095	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	4
636279	FL	TAYLOR COUNTY	29672935	-83373245	Residential	Wood	1
359690	FL	TAYLOR COUNTY	29662922	-83361763	Residential	Masonry	1
891085	FL	TAYLOR COUNTY	296944	-833637	Residential	Wood	3
409967	FL	LEON COUNTY	30458679	-8436219	Commercial	Reinforced Masonry	1
678303	FL	LEON COUNTY	30458679	-8436219	Residential	Masonry	1
645243	FL	LEON COUNTY	30458679	-8436219	Commercial	Reinforced Masonry	1
749435	FL	LEON COUNTY	30458679	-8436219	Residential	Masonry	1
611857	FL	LEON COUNTY	30458679	-8436219	Residential	Masonry	1
430900	FL	BAY COUNTY	3016728	-8561912	Residential	Masonry	1
755749	FL	BAY COUNTY	301616	-856523	Residential	Wood	1
274616	FL	BAY COUNTY	301616	-856523	Residential	Wood	1
544936	FL	BAY COUNTY	301616	-856523	Residential	Wood	1
583970	FL	BAY COUNTY	30167276	-85688286	Residential	Masonry	1
580276	FL	BAY COUNTY	30167276	-85688286	Residential	Masonry	1
542777	FL	BAY COUNTY	3016706	-8568761	Commercial	Reinforced Masonry	1
886730	FL	BAY COUNTY	3016706	-8568761	Residential	Wood	1
744670	FL	BAY COUNTY	3016656	-8562571	Residential	Wood	3
772025	FL	BAY COUNTY	3016656	-8562571	Commercial	Reinforced Masonry	3
456572	FL	BAY COUNTY	3016656	-8562571	Residential	Wood	3
128131	FL	BAY COUNTY	30183859	-85727806	Commercial	Reinforced Masonry	1
271209	FL	BAY COUNTY	30183859	-85727806	Commercial	Reinforced Masonry	1
300811	FL	BAY COUNTY	30183859	-85727806	Commercial	Reinforced Masonry	1
473009	FL	BAY COUNTY	30183859	-85727806	Residential	Wood	1
526005	FL	BAY COUNTY	30183859	-85727806	Residential	Wood	1
860797	FL	BAY COUNTY	30183859	-85727806	Residential	Masonry	1
685747	FL	BAY COUNTY	30183859	-85727806	Commercial	Reinforced Concrete	1
123937	FL	BAY COUNTY	30183859	-85727806	Residential	Wood	1
183879	FL	BAY COUNTY	30183859	-85727806	Residential	Masonry	1
512260	FL	BAY COUNTY	30183859	-85727806	Commercial	Reinforced Masonry	1
691247	FL	BAY COUNTY	3016033	-8565995	Commercial	Reinforced Masonry	1
883852	FL	BAY COUNTY	30156631	-85661537	Residential	Masonry	1
555449	FL	BAY COUNTY	3016831	-8570124	Residential	Masonry	1
570707	FL	BAY COUNTY	30155128	-85647987	Residential	Masonry	1
781009	FL	BAY COUNTY	30167328	-85695297	Residential	Wood	1
151838	FL	BAY COUNTY	3015545	-8561415	Residential	Wood	1
181634	FL	BAY COUNTY	30145918	-8564769	Residential	Wood	1
439778	FL	BAY COUNTY	30175303	-85681587	Commercial	Reinforced Masonry	1
168008	FL	BAY COUNTY	3017611	-8567109	Residential	Masonry	1
968580	FL	BAY COUNTY	3017572	-8569176	Residential	Masonry	1
884571	FL	BAY COUNTY	30169575	-85660217	Residential	Wood	1
905912	FL	BAY COUNTY	30160027	-85616501	Residential	Masonry	1
128146	FL	BAY COUNTY	3014991	-8562582	Residential	Wood	3
344782	FL	BAY COUNTY	3016606	-8564001	Residential	Wood	1
552814	FL	BAY COUNTY	30157469	-85616501	Residential	Masonry	1
500262	FL	BAY COUNTY	3016826	-8564852	Commercial	Reinforced Masonry	1
785630	FL	BAY COUNTY	30166201	-85637611	Commercial	Reinforced Concrete	1
933238	FL	BAY COUNTY	30160027	-85616501	Commercial	Reinforced Concrete	1
503844	FL	BAY COUNTY	3016586	-8561483	Commercial	Steel Frame	1
460236	FL	BAY COUNTY	3016953	-8569146	Residential	Masonry	1
700206	FL	BAY COUNTY	30169899	-85689232	Residential	Masonry	1
891489	FL	BAY COUNTY	30167963	-85672066	Residential	Masonry	1
304021	FL	BAY COUNTY	3016516	-8565401	Residential	Masonry	1
433793	FL	BAY COUNTY	3016516	-8565401	Residential	Wood	1
464021	FL	BAY COUNTY	3016516	-8565401	Residential	Wood	1
491115	FL	BAY COUNTY	3015984	-8566463	Commercial	Reinforced Masonry	1
944950	FL	BAY COUNTY	30159723	-85665119	Commercial	Reinforced Masonry	1
838298	FL	BAY COUNTY	3015502	-8565803	Residential	Wood	1
672001	FL	BAY COUNTY	30165585	-85692125	Commercial	Reinforced Masonry	3
224331	FL	BAY COUNTY	30155924	-85658989	Commercial	Reinforced Masonry	1
676822	FL	BAY COUNTY	3016615	-8566701	Commercial	Reinforced Masonry	1
206441	FL	BAY COUNTY	30146205	-856212	Residential	Wood	3
370773	FL	BAY COUNTY	30148975	-85630895	Residential	Wood	3
394818	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
852520	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
876010	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
593070	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
179262	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
369830	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
828704	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
455732	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
934502	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
470145	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
589653	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
709858	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
660969	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
725797	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
669238	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
868735	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
238679	FL	BAY COUNTY	3016922	-8569244	Residential	Masonry	1
888350	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
537673	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
269818	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
833285	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
556472	FL	BAY COUNTY	3016922	-8569244	Residential	Wood	1
853960	FL	BAY COUNTY	3016268	-8565996	Residential	Masonry	1
691111	FL	BAY COUNTY	30150391	-85615944	Residential	Wood	1
902545	FL	BAY COUNTY	30168179	-85690994	Residential	Wood	1
638372	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
538203	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
963299	FL	BAY COUNTY	3021609	-8562765	Residential	Masonry	4
370091	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
682597	FL	BAY COUNTY	301616	-856523	Residential	Wood	3
430806	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
143612	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
237956	FL	BAY COUNTY	3020289	-85681855	Residential	Wood	3
245985	FL	BAY COUNTY	3021609	-8562765	Residential	Masonry	4
183788	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
103810	FL	BAY COUNTY	3023245	-85891045	Residential	Wood	4
278243	FL	BAY COUNTY	301616	-856523	Commercial	Reinforced Masonry	1
878953	FL	BAY COUNTY	3015885	-8563311	Residential	Masonry	1
394030	FL	BAY COUNTY	301616	-856523	Residential	Wood	1
965651	FL	BAY COUNTY	30170637	-8564817	Residential	Wood	3
454585	FL	BAY COUNTY	3015173	-856377	Commercial	Reinforced Concrete	1
658942	FL	BAY COUNTY	3016905	-856896	Residential	Wood	1
481064	FL	BAY COUNTY	30168104	-85689329	Residential	Masonry	1
970015	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
664155	FL	BAY COUNTY	301616	-856523	Residential	Wood	1
504852	FL	BAY COUNTY	30175611	-85706924	Residential	Wood	1
465283	FL	BAY COUNTY	30165371	-85649788	Residential	Masonry	1
901625	FL	BAY COUNTY	30160573	-85653668	Residential	Wood	1
997150	FL	BAY COUNTY	30160573	-85653668	Residential	Masonry	1
261097	FL	BAY COUNTY	3016914	-8570123	Residential	Wood	1
575697	FL	BAY COUNTY	30160572	-85653534	Residential	Masonry	1
209405	FL	BAY COUNTY	30155947	-85616501	Residential	Masonry	1
319675	FL	BAY COUNTY	30154896	-85615234	Residential	Wood	1
508721	FL	BAY COUNTY	301616	-856523	Residential	Wood	4
495724	FL	BAY COUNTY	3016244	-8565961	Residential	Wood	3
548607	FL	BAY COUNTY	3016787	-8566055	Residential	Wood	3
454012	FL	BAY COUNTY	302041	-8565785	Residential	Wood	3
588111	FL	BAY COUNTY	30146205	-856212	Residential	Wood	3
569500	FL	BAY COUNTY	3014632	-8560955	Residential	Wood	3
972877	FL	BAY COUNTY	3017344	-85603135	Residential	Wood	4
746177	FL	BAY COUNTY	30290615	-8565361	Residential	Wood	3
415821	FL	BAY COUNTY	301538	-8561504	Residential	Wood	1
900320	FL	BAY COUNTY	3015837	-8564839	Residential	Masonry	1
866150	FL	BAY COUNTY	30167434	-8570232	Residential	Masonry	1
790880	FL	BAY COUNTY	30167431	-85702477	Residential	Wood	1
362729	FL	BAY COUNTY	300585	-855632	Residential	Wood	3
788533	FL	BAY COUNTY	30108205	-85605015	Residential	Wood	4
